transaction_id,transaction_amount,time_of_day,distance_from_home_km,num_transactions_24h,merchant_risk_score,is_fraud
8120,51.43,7,19.85,1,0.301,0
8121,99.18,23,17.48,0,0.296,0
8122,111.77,9,7.59,4,0.0,0
8123,61.51,17,2.44,6,0.407,0
8124,20.49,4,18.49,3,0.0,0
8125,163.12,14,17.48,4,0.319,0
8126,83.16,0,0.76,0,0.674,0
8127,327.74,0,18.24,0,0.289,0
8128,213.29,13,9.35,1,0.635,0
8129,292.72,20,3.9,2,0.369,0
8130,135.37,4,24.45,0,0.351,0
8131,106.32,20,3.62,2,0.382,0
8132,44.08,4,12.48,0,0.0,0
8133,9.5,22,20.51,1,0.314,0
8134,29.57,15,15.49,3,0.292,0
8135,43.59,5,11.57,3,0.09,0
8136,41.52,4,18.82,3,0.33,0
8137,65.27,14,14.04,1,0.549,0
8138,25.46,18,3.05,4,0.251,0
8139,26.32,1,27.54,1,0.518,0
8140,52.55,2,3.04,0,0.502,0
8141,19.86,2,1.05,0,0.243,0
8142,52.36,8,7.33,2,0.55,0
8143,314.81,6,25.47,3,0.449,0
8144,32.34,22,15.32,0,0.272,0
8145,87.66,10,3.98,2,0.354,0
8146,17.08,22,3.38,3,0.299,0
8147,68.45,16,6.91,2,0.042,0
8148,42.02,14,13.91,0,0.039,0
8149,75.94,15,12.33,2,0.137,0
8150,189.79,1,5.18,3,0.433,0
8151,56.75,14,46.67,4,0.305,0
8152,24.39,3,26.66,3,0.35,0
8153,12.49,1,76.04,3,0.0,0
8154,183.85,20,43.31,0,0.0,0
8155,45.48,2,10.89,2,0.336,0
8156,81.02,6,27.05,2,0.267,0
8157,206.84,18,15.07,2,0.354,0
8158,315.33,20,4.1,3,0.396,0
8159,10.88,19,7.06,1,0.334,0
8160,98.59,4,25.79,2,0.246,0
8161,6.42,2,32.47,2,0.438,0
8162,14.15,14,26.13,2,0.415,0
8163,45.85,12,32.59,2,0.0,0
8164,115.53,0,6.54,1,0.265,0
8165,34.35,21,3.89,1,0.0,0
8166,8.7,18,9.47,2,0.381,0
8167,7.56,23,26.83,0,0.475,0
8168,7.7,14,20.79,4,0.085,0
8169,17.36,8,62.47,0,0.273,0
8170,60.22,6,21.2,2,0.267,0
8171,37.45,8,8.33,2,0.212,0
8172,25.47,7,2.2,2,0.06,0
8173,46.66,12,0.18,1,0.283,0
8174,19.66,9,1.56,2,0.289,0
8175,5.02,17,5.97,1,0.089,0
8176,237.53,3,5.56,2,0.602,0
8177,13.38,5,1.78,7,0.059,0
8178,40.68,19,34.72,2,0.493,0
8179,62.06,22,8.71,1,0.265,0
8180,28.07,19,53.95,2,0.384,0
8181,133.63,22,10.58,1,0.02,0
8182,119.15,13,14.23,2,0.0,0
8183,8.61,9,9.34,2,0.456,0
8184,153.11,11,22.96,4,0.245,0
8185,15.25,17,23.26,3,0.176,0
8186,18.12,3,2.07,1,0.245,0
8187,77.28,0,1.11,4,0.342,0
8188,12.72,3,5.83,1,0.615,0
8189,67.0,4,10.58,1,0.489,0
8190,120.18,15,5.32,0,0.075,0
8191,17.03,15,9.94,3,0.0,0
8192,55.17,2,7.14,2,0.332,0
8193,116.12,11,25.47,0,0.192,0
8194,39.2,22,4.95,0,0.093,0
8195,29.5,19,19.9,2,0.097,0
8196,19.39,18,2.23,2,0.0,0
8197,30.9,8,3.03,2,0.151,0
8198,29.61,0,10.25,2,0.465,0
8199,66.66,9,4.72,3,0.08,0
8200,8.0,17,32.19,0,0.382,0
8201,5.85,5,2.15,3,0.215,0
8202,71.18,10,3.79,2,0.12,0
8203,88.53,12,4.11,1,0.042,0
8204,12.42,4,9.58,2,0.233,0
8205,143.25,9,2.96,2,0.062,0
8206,90.43,9,4.94,1,0.44,0
8207,157.38,2,29.76,2,0.307,0
8208,162.79,2,0.37,1,0.304,0
8209,80.13,5,11.25,0,0.052,0
8210,10.42,17,1.01,2,0.414,0
8211,147.8,3,30.06,0,0.325,0
8212,1286.23,4,37.52,3,0.691,1
8213,73.23,19,6.98,1,0.147,0
8214,77.25,3,2.34,4,0.333,0
8215,35.12,23,20.04,6,0.406,0
8216,121.2,14,13.87,2,0.0,0
8217,6.1,18,37.9,2,0.268,0
8218,27.57,15,19.36,1,0.185,0
8219,9.4,22,4.85,3,0.28,0
8220,5.39,17,15.89,1,0.26,0
8221,48.74,9,17.83,2,0.0,0
8222,65.33,7,21.32,1,0.553,0
8223,115.2,9,2.81,2,0.068,0
8224,61.03,17,0.71,0,0.792,0
8225,109.91,4,26.61,1,0.269,0
8226,73.24,12,16.65,2,0.443,0
8227,5.71,21,12.04,1,0.001,0
8228,36.9,12,0.07,1,0.0,0
8229,35.7,6,14.05,2,0.021,0
8230,64.34,13,17.55,2,0.041,0
8231,95.92,15,3.03,6,0.336,0
8232,59.13,0,72.64,5,0.8,1
8233,15.87,19,27.68,1,0.518,0
8234,33.79,18,6.04,1,0.198,0
8235,32.06,17,3.66,3,0.589,0
8236,9.17,19,4.31,2,0.39,0
8237,98.8,22,13.17,1,0.019,0
8238,16.97,6,28.69,2,0.327,0
8239,44.94,5,9.83,1,0.112,0
8240,19.89,14,9.35,2,0.281,0
8241,92.46,18,12.7,1,0.274,0
8242,72.12,2,4.49,2,0.142,0
8243,85.89,16,2.08,2,0.334,0
8244,47.43,13,6.4,1,0.198,0
8245,18.84,18,14.35,3,0.0,0
8246,17.66,2,31.3,0,0.341,0
8247,21.92,20,7.63,2,0.069,0
8248,7.77,21,15.41,1,0.492,0
8249,58.7,21,13.61,3,0.157,0
8250,13.16,22,11.35,1,0.048,0
8251,23.93,10,15.16,4,0.262,0
8252,14.89,21,38.99,2,0.21,0
8253,43.9,16,29.06,2,0.446,0
8254,31.16,17,7.45,1,0.083,0
8255,57.32,7,12.17,2,0.319,0
8256,160.06,8,1.79,2,0.343,0
8257,8.01,14,10.33,2,0.271,0
8258,196.12,5,11.94,1,0.358,0
8259,33.03,6,20.42,2,0.548,0
8260,12.92,22,18.87,3,0.249,0
8261,42.06,21,18.37,1,0.132,0
8262,120.82,8,7.72,1,0.52,0
8263,12.52,0,8.15,1,0.479,0
8264,226.87,5,44.46,3,0.218,0
8265,7.25,5,10.81,2,0.167,0
8266,54.09,2,24.8,1,0.677,0
8267,21.28,21,14.46,0,0.422,0
8268,33.43,10,0.1,0,0.277,0
8269,19.26,14,6.96,2,0.619,0
8270,10.17,9,5.85,3,0.319,0
8271,93.53,9,13.96,0,0.167,0
8272,14.41,10,5.36,3,0.082,0
8273,57.65,18,14.68,1,0.552,0
8274,6.49,10,5.24,3,0.0,0
8275,69.91,19,12.45,2,0.298,0
8276,15.73,1,3.73,5,0.109,0
8277,5.84,20,13.49,1,0.326,0
8278,7.17,20,13.34,1,0.342,0
8279,191.02,13,9.21,3,0.075,0
8280,11.44,21,2.26,5,0.486,0
8281,42.62,1,8.97,2,0.193,0
8282,272.88,0,36.05,2,0.601,0
8283,97.04,21,7.78,2,0.149,0
8284,119.47,18,31.56,0,0.278,0
8285,52.39,9,15.58,2,0.576,0
8286,19.36,20,6.11,1,0.376,0
8287,67.95,14,2.25,1,0.0,0
8288,52.37,16,25.84,4,0.159,0
8289,27.45,15,0.78,2,0.376,0
8290,12.68,1,7.05,1,0.248,0
8291,39.52,0,6.03,1,0.209,0
8292,275.25,10,11.4,3,0.214,0
8293,117.99,5,44.42,2,0.639,0
8294,234.74,7,21.69,1,0.475,0
8295,36.67,19,6.01,3,0.242,0
8296,31.71,13,33.43,2,0.339,0
8297,244.49,12,30.74,1,0.408,0
8298,173.5,11,17.72,2,0.131,0
8299,60.42,1,1.11,1,0.361,0
8300,39.51,23,57.97,2,0.252,0
8301,6.12,17,10.62,1,0.013,0
8302,18.11,21,8.16,2,0.757,0
8303,143.81,18,0.31,3,0.117,0
8304,12.14,16,1.15,4,0.107,0
8305,14.5,19,7.29,2,0.0,0
8306,88.62,1,3.66,3,0.641,0
8307,250.25,8,15.09,1,0.292,0
8308,51.21,12,0.15,2,0.401,0
8309,12.92,9,15.97,4,0.246,0
8310,66.0,12,20.75,3,0.571,0
8311,126.57,9,0.47,1,0.275,0
8312,111.21,18,33.37,0,0.31,0
8313,143.96,13,1.91,4,0.444,0
8314,9.77,15,26.56,3,0.446,0
8315,25.18,6,29.32,2,0.418,0
8316,68.05,2,0.33,1,0.279,0
8317,250.25,15,4.75,0,0.32,0
8318,30.65,11,48.54,2,0.0,0
8319,50.28,1,0.43,0,0.197,0
8320,198.04,21,3.29,3,0.0,0
8321,11.43,1,5.22,2,0.211,0
8322,8.3,1,3.71,2,0.303,0
8323,9.47,15,11.34,0,0.241,0
8324,120.14,16,2.78,2,0.206,0
8325,13.25,6,0.61,3,0.159,0
8326,36.77,11,23.46,5,0.079,0
8327,172.81,1,22.41,0,0.428,0
8328,90.75,4,29.31,1,0.244,0
8329,9.01,23,18.86,5,0.496,0
8330,250.04,11,1.92,3,0.055,0
8331,19.33,12,18.04,3,0.0,0
8332,11.43,22,34.49,1,0.0,0
8333,54.3,14,5.26,3,0.135,0
8334,69.3,20,5.11,0,0.294,0
8335,191.75,4,12.5,3,0.41,0
8336,17.24,2,43.65,2,0.328,0
8337,48.21,3,11.93,3,0.544,0
8338,215.28,12,5.36,1,0.0,0
8339,56.26,9,6.66,0,0.393,0
8340,133.68,22,0.06,1,0.049,0
8341,42.26,14,15.05,5,0.12,0
8342,147.56,8,8.58,4,0.032,0
8343,13.83,7,17.78,2,0.538,0
8344,177.8,13,25.56,1,0.067,0
8345,6.53,16,31.66,3,0.221,0
8346,37.74,16,32.43,1,0.05,0
8347,15.1,21,2.8,0,0.177,0
8348,12.89,12,26.69,3,0.06,0
8349,52.66,3,3.37,2,0.326,0
8350,151.89,21,17.86,1,0.11,0
8351,5.02,0,20.31,2,0.522,0
8352,88.2,21,2.79,0,0.0,0
8353,148.65,20,4.61,2,0.201,0
8354,60.38,14,30.57,3,0.284,0
8355,150.17,5,1.39,0,0.25,0
8356,86.62,8,11.26,2,0.118,0
8357,6.33,6,9.45,4,0.433,0
8358,197.58,16,2.39,2,0.0,0
8359,7.21,8,12.29,4,0.461,0
8360,81.24,1,40.31,1,0.366,0
8361,6.5,0,4.47,8,0.0,0
8362,7.74,8,5.58,2,0.128,0
8363,101.94,18,4.54,2,0.073,0
8364,157.37,11,14.33,2,0.0,0
8365,9.06,23,3.49,1,0.52,0
8366,5.9,14,1.57,1,0.325,0
8367,14.82,23,3.17,1,0.052,0
8368,50.25,18,53.71,2,0.332,0
8369,171.29,9,15.64,1,0.245,0
8370,140.51,7,7.14,2,0.361,0
8371,6.86,16,17.09,0,0.24,0
8372,44.37,23,10.85,2,0.252,0
8373,131.23,0,29.04,2,0.0,0
8374,146.8,14,33.41,2,0.218,0
8375,328.94,20,6.48,0,0.204,0
8376,74.87,14,36.29,3,0.0,0
8377,62.81,18,15.38,2,0.018,0
8378,11.25,18,9.9,3,0.31,0
8379,8.02,21,1.05,2,0.231,0
8380,7.27,4,55.88,3,0.0,0
8381,55.33,8,0.92,2,0.263,0
8382,108.64,10,4.86,2,0.318,0
8383,21.87,1,44.83,2,0.281,0
8384,19.36,16,21.62,2,0.452,0
8385,20.28,20,0.58,2,0.457,0
8386,36.86,4,12.1,1,0.404,0
8387,240.96,9,9.01,3,0.286,0
8388,41.86,13,11.73,0,0.164,0
8389,20.11,23,11.32,1,0.471,0
8390,59.11,4,0.28,0,0.304,0
8391,172.03,18,5.16,1,0.296,0
8392,50.76,21,52.08,2,0.369,0
8393,16.92,2,7.86,0,0.222,0
8394,33.87,8,1.03,1,0.21,0
8395,63.5,1,1.39,3,0.228,0
8396,15.19,7,28.04,1,0.168,0
8397,10.61,18,17.76,3,0.368,0
8398,384.9,4,13.66,2,0.304,0
8399,50.84,4,2.89,0,0.25,0
8400,101.56,7,26.58,5,0.0,0
8401,97.52,11,0.34,3,0.273,0
8402,107.67,4,2.9,2,0.349,0
8403,23.85,16,40.97,1,0.262,0
8404,8.01,4,12.95,1,0.124,0
8405,110.06,4,6.92,2,0.391,0
8406,80.29,2,84.4,2,0.0,0
8407,174.43,17,119.11,3,0.774,1
8408,58.7,11,7.05,1,0.306,0
8409,122.79,18,4.64,1,0.411,0
8410,218.76,21,9.17,2,0.272,0
8411,150.22,3,17.67,5,0.396,0
8412,16.56,14,1.06,0,0.362,0
8413,214.03,21,9.66,2,0.199,0
8414,25.25,10,38.31,3,0.319,0
8415,172.08,4,1.68,2,0.089,0
8416,50.88,23,5.47,6,0.321,0
8417,25.67,3,14.55,1,0.336,0
8418,5.8,9,24.1,0,0.002,0
8419,33.6,7,4.98,3,0.445,0
8420,14.77,12,36.24,1,0.509,0
8421,29.33,23,10.83,1,0.204,0
8422,25.37,23,45.8,3,0.026,0
8423,155.19,6,42.03,0,0.221,0
8424,47.51,0,44.42,1,0.085,0
8425,94.47,18,48.79,1,0.697,0
8426,35.14,23,14.74,2,0.322,0
8427,84.13,7,0.19,2,0.6416902792618624,0
8428,21.01,7,9.76,5,0.326,0
8429,128.29,8,2.76,3,0.417,0
8430,22.44,2,6.81,1,0.246,0
8431,162.1,2,5.87,2,0.388,0
8432,97.54,0,15.23,1,0.228,0
8433,17.65,2,10.0,2,0.0,0
8434,25.41,7,0.03,1,0.079,0
8435,88.4,15,8.87,1,0.147,0
8436,82.77,5,9.42,5,0.257,0
8437,75.38,3,4.42,3,0.327,0
8438,26.95,12,0.57,2,0.116,0
8439,21.71,18,27.08,5,0.349,0
8440,188.56,23,1.79,3,0.089,0
8441,25.77,10,1.33,5,0.328,0
8442,8.13,2,2.92,2,0.521,0
8443,149.47,20,29.95,2,0.0,0
8444,10.17,0,14.48,0,0.282,0
8445,43.66,22,17.2,0,0.299,0
8446,13.72,6,21.66,6,0.0,0
8447,49.27,13,3.0,2,0.052,0
8448,163.59,10,6.11,3,0.0,0
8449,18.51,22,1.89,2,0.279,0
8450,8.16,2,2.13,3,0.537,0
8451,27.42,4,22.9,1,0.08,0
8452,145.03,5,15.63,2,0.038,0
8453,328.13,11,5.51,5,0.173,0
8454,95.12,19,13.55,1,0.525,0
8455,33.77,17,4.84,3,0.291,0
8456,66.13,8,36.22,3,0.53,0
8457,65.22,9,4.97,2,0.255,0
8458,68.33,20,0.43,3,0.293,0
8459,111.23,14,0.39,0,0.137,0
8460,26.98,9,45.39,0,0.001,0
8461,38.82,13,3.39,2,0.158,0
8462,142.0,14,3.97,2,0.0,0
8463,37.69,3,2.77,1,0.297,0
8464,56.29,19,5.33,1,0.332,0
8465,5.66,13,16.89,2,0.012,0
8466,23.99,21,2.82,4,0.0,0
8467,38.1,17,15.95,3,0.03,0
8468,80.25,7,24.69,0,0.619,0
8469,61.16,20,3.79,1,0.336,0
8470,77.34,0,9.31,3,0.484,0
8471,32.54,14,39.24,1,0.42,0
8472,90.46,22,7.25,1,0.0,0
8473,306.43,9,17.1,3,0.606,0
8474,24.86,19,32.46,3,0.131,0
8475,45.36,14,5.55,0,0.308,0
8476,91.45,14,17.68,5,0.0,0
8477,55.84,6,1.95,0,0.095,0
8478,12.91,17,23.16,5,0.26,0
8479,167.92,10,14.17,2,0.347,0
8480,50.91,20,5.71,0,0.675,0
8481,101.82,6,16.58,0,0.226,0
8482,73.59,14,3.95,2,0.596,0
8483,29.12,8,18.71,1,0.496,0
8484,39.89,9,28.74,0,0.033,0
8485,35.52,23,4.99,2,0.251,0
8486,53.72,14,2.23,3,0.0,0
8487,65.21,5,18.71,3,0.0,0
8488,34.71,1,2.4,1,0.024,0
8489,187.31,16,2.43,1,0.0,0
8490,17.26,4,19.87,2,0.106,0
8491,8.24,14,0.33,1,0.239,0
8492,82.2,19,2.28,1,0.047,0
8493,15.52,5,4.16,1,0.165,0
8494,11.26,8,15.52,0,0.16,0
8495,81.24,13,24.11,0,0.01,0
8496,9.06,10,5.76,0,0.306,0
8497,69.66,22,9.3,2,0.423,0
8498,79.3,8,39.57,0,0.201,0
8499,81.94,21,5.81,0,0.064,0
8500,27.22,22,15.88,2,0.35,0
8501,5.64,20,8.89,1,0.0,0
8502,61.19,18,25.94,0,0.538,0
8503,26.92,10,32.43,0,0.419,0
8504,174.21,10,9.68,3,0.03,0
8505,48.43,16,13.28,1,0.0,0
8506,11.83,16,34.6,2,0.618,0
8507,12.94,0,6.85,2,0.096,0
8508,38.16,22,62.01,1,0.17,0
8509,30.95,17,39.03,1,0.275,0
8510,54.56,21,15.8,6,0.128,0
8511,25.07,20,2.3,2,0.553,0
8512,252.06,10,33.22,3,0.591,0
8513,78.53,11,3.81,3,0.076,0
8514,49.73,3,32.93,3,0.31,0
8515,54.12,3,6.01,4,0.263,0
8516,10.12,1,7.02,2,0.303,0
8517,212.57,21,20.63,2,0.17,0
8518,151.44,20,4.77,4,0.078,0
8519,194.69,16,13.95,0,0.537,0
8520,44.84,18,21.35,1,0.0,0
8521,54.04,4,1.74,0,0.114,0
8522,215.71,18,5.8,2,0.25,0
8523,24.73,20,21.94,3,0.211,0
8524,54.39,10,14.39,1,0.285,0
8525,165.18,5,3.74,4,0.435,0
8526,25.31,14,6.93,4,0.233,0
8527,5.97,10,59.16,0,0.167,0
8528,221.52,11,48.75,0,0.294,0
8529,58.07,22,24.63,2,0.0,0
8530,22.78,15,9.26,1,0.099,0
8531,94.12,12,2.06,2,0.56,0
8532,144.14,9,4.99,3,0.389,0
8533,35.94,15,8.49,0,0.231,0
8534,13.53,21,10.6,2,0.365,0
8535,19.95,17,6.37,4,0.02,0
8536,19.52,5,13.01,1,0.058,0
8537,57.98,22,3.9,2,0.262,0
8538,53.97,8,17.62,2,0.0,0
8539,25.39,10,18.71,3,0.133,0
8540,11.98,18,15.0,2,0.03,0
8541,13.85,2,37.3,4,0.413,0
8542,32.9,6,4.38,5,0.491,0
8543,172.16,7,28.48,1,0.324,0
8544,1346.62,1,21.3,3,0.579,1
8545,118.96,12,2.31,3,0.326,0
8546,26.81,19,6.34,3,0.39,0
8547,130.4,16,10.6,0,0.152,0
8548,124.11,23,9.02,9,0.3,1
8549,139.3,3,3.3,2,0.522,0
8550,51.89,0,3.47,0,0.308,0
8551,59.7,20,4.5,2,0.406,0
8552,17.69,12,1.9,4,0.308,0
8553,42.51,21,1.43,1,0.362,0
8554,15.53,5,5.05,0,0.273,0
8555,55.49,21,33.05,3,0.197,0
8556,35.74,8,6.92,3,0.288,0
8557,14.74,9,9.95,4,0.0,0
8558,129.84,4,16.42,1,0.351,0
8559,98.77,11,20.62,2,0.085,0
8560,78.68,23,5.69,3,0.465,0
8561,35.29,5,29.73,1,0.311,0
8562,150.39,3,34.16,1,0.238,0
8563,37.16,0,10.82,3,0.038,0
8564,18.34,0,22.02,3,0.397,0
8565,73.99,17,18.12,1,0.328,0
8566,7.13,3,30.83,2,0.058,0
8567,154.16,17,3.81,3,0.132,0
8568,176.11,16,2.19,2,0.171,0
8569,117.79,21,14.16,3,0.224,0
8570,64.28,22,26.68,2,0.472,0
8571,20.39,5,2.59,1,0.31,0
8572,33.87,19,42.65,3,0.067,0
8573,189.32,6,12.58,6,0.5372364973651645,1
8574,66.77,7,42.09,1,0.255,0
8575,69.78,20,4.01,2,0.044,0
8576,19.41,7,3.35,0,0.276,0
8577,37.58,0,44.55,2,0.37,0
8578,57.21,19,23.85,3,0.592,0
8579,49.33,4,15.06,0,0.073,0
8580,45.34,11,1.22,3,0.115,0
8581,76.7,21,16.13,2,0.14,0
8582,30.54,20,2.52,2,0.092,0
8583,247.75,19,4.5,1,0.461,0
8584,179.45,2,5.41,0,0.462,0
8585,24.8,12,1.4,0,0.236,0
8586,59.22,14,36.36,1,0.0,0
8587,79.91,5,4.74,3,0.483,0
8588,235.27,16,5.98,3,0.41,0
8589,133.19,4,5.33,3,0.084,0
8590,78.35,14,0.05,0,0.023,0
8591,109.3,19,40.06,2,0.113,0
8592,39.56,18,19.79,1,0.098,0
8593,110.86,23,14.08,3,0.0,0
8594,65.25,17,8.04,1,0.15,0
8595,75.05,2,35.0,3,0.054,0
8596,85.69,6,10.74,4,0.247,0
8597,19.62,0,3.93,2,0.216,0
8598,21.23,7,21.52,0,0.176,0
8599,88.39,5,18.6,2,0.315,0
8600,44.53,22,4.85,2,0.214,0
8601,148.51,9,2.68,2,0.039,0
8602,159.7,15,4.31,5,0.29,0
8603,31.38,13,2.62,2,0.0,0
8604,81.91,0,16.78,6,0.475,0
8605,6.0,8,8.35,1,0.363,0
8606,139.66,7,3.13,3,0.0,0
8607,11.23,13,1.35,1,0.105,0
8608,64.34,18,14.44,1,0.515,0
8609,75.53,1,48.44,3,0.012,0
8610,23.07,9,19.87,2,0.101,0
8611,149.84,8,10.07,3,0.209,0
8612,63.95,18,3.76,2,0.232,0
8613,142.19,16,1.08,1,0.624,0
8614,62.12,7,20.06,1,0.079,0
8615,26.07,19,3.94,1,0.29,0
8616,86.06,10,5.64,0,0.225,0
8617,59.28,14,18.29,4,0.353,0
8618,40.44,0,23.05,3,0.0,0
8619,10.26,21,19.37,2,0.288,0
8620,8.2,16,5.37,1,0.189,0
8621,174.2,14,13.95,2,0.334,0
8622,78.48,23,1.2,6,0.353,0
8623,20.18,8,12.39,1,0.293,0
8624,178.92,10,10.23,3,0.0,0
8625,112.16,20,8.28,2,0.144,0
8626,7.13,12,5.79,0,0.0,0
8627,28.73,20,25.98,2,0.34,0
8628,20.54,12,33.06,4,0.307,0
8629,137.42,14,46.65,2,0.199,0
8630,28.32,15,0.18,4,0.141,0
8631,66.76,18,42.75,2,0.071,0
8632,8.73,7,9.81,3,0.247,0
8633,138.36,23,1.14,2,0.257,0
8634,17.33,18,2.15,3,0.0,0
8635,14.51,22,15.64,1,0.367,0
8636,31.1,19,12.8,2,0.219,0
8637,57.84,3,55.39,5,0.143,0
8638,124.04,23,13.51,2,0.234,0
8639,58.17,15,18.52,0,0.428,0
8640,6.67,14,23.63,4,0.127,0
8641,64.17,13,4.84,2,0.417,0
8642,30.94,10,18.46,0,0.203,0
8643,50.36,1,10.24,1,0.198,0
8644,15.07,11,25.83,3,0.092,0
8645,68.16,19,6.87,3,0.093,0
8646,32.04,11,23.82,2,0.093,0
8647,59.82,4,9.81,2,0.0,0
8648,103.13,22,7.2,3,0.318,0
8649,148.85,5,9.95,0,0.123,0
8650,5.01,7,19.07,1,0.0,0
8651,47.91,7,12.79,1,0.34,0
8652,71.92,19,1.63,1,0.211,0
8653,45.53,3,3.52,1,0.116,0
8654,141.72,14,11.71,5,0.0,0
8655,61.97,16,8.33,4,0.317,0
8656,44.47,23,1.77,5,0.37,0
8657,9.81,2,4.05,2,0.302,0
8658,202.97,5,14.07,3,0.0,0
8659,60.52,10,0.44,0,0.545,0
8660,200.24,9,26.82,4,0.224,0
8661,250.73,4,13.01,3,0.417,0
8662,336.76,6,2.22,1,0.343,0
8663,26.64,21,27.34,3,0.154,0
8664,35.41,11,5.0,0,0.456,0
8665,16.74,18,1.68,3,0.372,0
8666,18.32,15,3.39,1,0.483,0
8667,42.02,5,14.81,4,0.137,0
8668,182.27,21,3.07,0,0.252,0
8669,269.92,21,19.31,2,0.339,0
8670,28.56,11,8.87,3,0.124,0
8671,67.3,8,4.04,2,0.227,0
8672,15.11,22,10.79,2,0.333,0
8673,27.53,7,1.07,0,0.129,0
8674,38.97,1,0.52,2,0.326,0
8675,75.3,9,23.13,5,0.108,0
8676,7.22,11,7.18,2,0.343,0
8677,10.68,13,19.93,2,0.0,0
8678,42.98,23,2.19,3,0.033,0
8679,25.36,5,43.45,2,0.262,0
8680,7.97,17,10.54,2,0.0,0
8681,15.43,4,1.05,3,0.118,0
8682,13.11,3,13.3,1,0.338,0
8683,59.35,11,20.94,2,0.528,0
8684,40.4,10,35.8,1,0.129,0
8685,17.5,21,14.31,1,0.381,0
8686,69.75,22,20.89,3,0.0,0
8687,157.24,9,2.65,1,0.313,0
8688,129.13,14,7.36,2,0.424,0
8689,28.34,13,7.25,3,0.024,0
8690,69.31,12,15.23,2,0.154,0
8691,14.78,18,3.07,0,0.155,0
8692,38.21,14,35.3,2,0.0,0
8693,29.77,16,61.61,2,0.28,0
8694,40.19,2,3.77,2,0.102,0
8695,82.48,0,7.93,2,0.152,0
8696,37.15,15,10.64,3,0.336,0
8697,337.34,17,5.61,2,0.155,0
8698,15.54,2,17.99,2,0.204,0
8699,16.17,1,7.08,3,0.146,0
8700,82.48,7,50.49,3,0.341,0
8701,93.19,10,15.76,3,0.528,0
8702,79.78,13,41.57,1,0.396,0
8703,20.93,19,1.3,2,0.19,0
8704,6.3,5,3.27,3,0.49,0
8705,74.85,6,25.58,1,0.319,0
8706,58.96,23,13.61,0,0.389,0
8707,44.37,4,10.08,1,0.714,0
8708,47.33,23,1.9,0,0.133,0
8709,47.93,9,9.59,1,0.219,0
8710,93.11,22,7.15,3,0.301,0
8711,33.66,21,13.7,2,0.635,0
8712,23.56,17,5.41,2,0.152,0
8713,77.93,5,37.13,2,0.42,0
8714,14.89,15,10.38,2,0.294,0
8715,198.47,16,53.81,0,0.603,0
8716,43.24,23,6.08,2,0.686,0
8717,195.66,23,16.38,0,0.458,0
8718,60.07,5,25.38,6,0.367,0
8719,15.13,16,25.82,3,0.0,0
8720,383.0,19,5.84,0,0.119,0
8721,33.7,2,14.03,4,0.235,0
8722,97.97,14,9.79,4,0.0,0
8723,5.31,6,11.22,0,0.0,0
8724,36.8,15,68.54,1,0.213,0
8725,137.06,13,5.76,3,0.056,0
8726,21.16,8,3.95,4,0.164,0
8727,12.22,6,16.44,1,0.0,0
8728,7.63,15,14.45,3,0.345,0
8729,10.12,21,15.66,0,0.331,0
8730,255.3,20,6.48,0,0.253,0
8731,69.33,15,11.98,3,0.162,0
8732,124.25,13,44.97,4,0.795,0
8733,47.91,7,30.25,2,0.665,0
8734,13.94,11,4.89,0,0.135,0
8735,28.05,10,16.07,1,0.119,0
8736,65.88,0,8.71,3,0.396,0
8737,149.67,22,10.8,3,0.137,0
8738,18.34,7,30.69,3,0.266,0
8739,19.14,0,12.03,1,0.407,0
8740,69.91,9,8.44,0,0.264,0
8741,112.6,11,2.14,1,0.285,0
8742,9.86,0,5.4,2,0.279,0
8743,121.29,13,1.17,3,0.138,0
8744,46.86,7,7.94,3,0.435,0
8745,48.64,7,1.4,2,0.56,0
8746,30.51,0,62.2,4,0.441,0
8747,87.44,0,32.65,5,0.085,0
8748,117.58,5,32.67,4,0.0,0
8749,36.04,23,12.94,5,0.021,0
8750,44.22,20,16.88,1,0.228,0
8751,28.06,3,17.83,3,0.101,0
8752,7.1,19,3.7,0,0.181,0
8753,53.56,12,33.66,1,0.206,0
8754,147.0,22,16.82,1,0.388,0
8755,199.38,9,10.78,0,0.216,0
8756,103.84,0,7.5,2,0.319,0
8757,197.41,2,5.36,2,0.112,0
8758,20.88,15,20.72,2,0.043,0
8759,10.11,2,46.01,2,0.405,0
8760,14.49,18,16.78,2,0.0,0
8761,123.93,15,40.24,5,0.204,0
8762,42.82,7,42.46,2,0.49,0
8763,20.65,8,6.22,0,0.0,0
8764,78.82,20,17.44,2,0.695,0
8765,82.41,5,16.66,2,0.0,0
8766,6.35,13,27.45,0,0.176,0
8767,67.92,10,1.58,3,0.016,0
8768,146.74,9,8.71,3,0.006,0
8769,149.77,3,42.0,7,0.032,0
8770,16.28,20,4.71,1,0.38,0
8771,269.59,4,0.07,1,0.341,0
8772,15.0,16,22.71,4,0.245,0
8773,13.42,16,26.67,2,0.465,0
8774,39.37,5,36.56,2,0.181,0
8775,54.21,22,38.74,3,0.114,0
8776,246.09,1,16.93,3,0.381,0
8777,5.27,20,5.17,0,0.0,0
8778,56.24,3,1.52,3,0.548,0
8779,195.73,10,6.67,2,0.447,0
8780,303.77,1,6.21,0,0.014,0
8781,36.09,7,35.57,1,0.257,0
8782,101.27,9,46.27,1,0.265,0
